"","virus","host","importance_trefle","importance_clover","f_norm_G_trefle","f_norm_G_clover","G_pq_zeta_trefle","G_pq_zeta_clover","G_pq_trefle","G_pq_clover","importance_trefle_nrmlz","importance_clover_nrmlz","f_norm_G_trefle_nrmlz","f_norm_G_clover_nrmlz","G_pq_zeta_trefle_nrmlz","G_pq_zeta_clover_nrmlz","G_pq_trefle_nrmlz","G_pq_clover_nrmlz"
"68603","Simian foamy virus","Theropithecus gelada",3.76661880186935e+38,30.5883977214194,-2.80667569978194e+40,-26.2172102717304,1.38461105405784e+40,1.46787709662385e-17,1.42227724207653e+40,30.5883977214194,0.00539698913889469,0.00105485597832007,-0.0192725331194197,-7.13085677257475e-05,0.232172929131695,6.38042132518047e-19,0.237569918270589,0.00105485597832007
"68665","Simian immunodeficiency virus","Cercocebus atys",0,3.76120619909423,0,-0.102202872236376,1.66232710005517e+40,3.21480382635428e-17,1.66232710005517e+40,3.76120619909423,0,0.000129707050396784,0,-1.79077400064287e-06,0.277666619148393,1.52934304421733e-18,0.277666619148393,0.000129707050396785
"68668","Simian immunodeficiency virus","Cercocebus torquatus",0,3.76120619909422,0,-0.102202872236376,6.90541000152523e+39,1.12676742376507e-16,6.90541000152523e+39,3.76120619909422,0,0.000129707050396784,0,-1.79077400019878e-06,0.115344437860237,1.1254269303754e-18,0.115344437860237,0.000129707050396785
"68672","Simian immunodeficiency virus","Cercopithecus cephus",0,3.76120619909422,0,-0.102202872221824,3.69815046554194e+39,-1.38114308637564e-17,3.69815046554194e+39,3.76120619909422,0,0.000129707050396784,0,-1.79077400019878e-06,0.0617720144750698,1.65787324049784e-18,0.0617720144750698,0.000129707050396785
"68688","Simian immunodeficiency virus","Chlorocebus pygerythrus",5.67988090097749e+38,5.06693418858327,-4.27429933009303e+40,-3.19365205570648,2.10893288108648e+40,2.02640371924961,2.16573169009626e+40,7.09333790783288,0.00736690414644442,0.000174733603486368,-0.0158338931749427,-3.33199328195199e-05,0.354385843764364,6.98836519340531e-05,0.361752747910809,0.000244617255420421
"68690","Simian immunodeficiency virus","Chlorocebus tantalus",3.32456126083086e+38,3.76120619909422,-2.61282576847578e+40,-0.10220287226548,1.28988545123687e+40,2.50337148032548e-16,1.32313106384518e+40,3.76120619909422,0.00475180818413939,0.000129707050396783,-0.00403838241440724,-1.79077400019878e-06,0.216257239419016,2.36347169054063e-18,0.221009047603155,0.000129707050396785
"68724","Simian immunodeficiency virus","Gorilla gorilla",0,4.34950639324753,0,-0.104105789214373,9.98103969550775e+39,-1.13983359067345e-15,9.98103969550775e+39,4.34950639324753,0,0.000149994872678322,0,-1.83818743204611e-06,0.166718183668278,1.08662213787923e-17,0.166718183668278,0.000149994872678333
"68766","Simian immunodeficiency virus","Mandrillus leucophaeus",0,3.76120619909422,0,-0.102202872207272,1.85952835272287e+40,-1.25065059474366e-16,1.85952835272287e+40,3.76120619909422,0,0.000129707050396783,0,-1.79077400064287e-06,0.310606108084266,2.23503657519654e-18,0.310606108084266,0.000129707050396785
"68767","Simian immunodeficiency virus","Mandrillus sphinx",5.09532133826213e+38,4.27848076393273,-3.92919843782865e+40,-2.87185120080539,1.9392843667783e+40,1.32248141058707,1.99023758016092e+40,5.6009621745198,0.00671584862190022,0.000147544233728627,-0.0132884551012324,-2.77047127559271e-05,0.325723260484257,4.56077086498256e-05,0.332439109106157,0.000193151942378453
"68798","Simian immunodeficiency virus","Pan troglodytes",2.96625450778034e+38,15.6137830215892,-2.2528220564931e+40,-10.9660841249279,1.11165990698265e+40,2.88982879339718,1.14132245206046e+40,18.5036118149863,0.00435644658636,0.000538438671028911,-0.00156667591507187,-0.00011565741843178,0.186284220109902,9.96675063954892e-05,0.190640666696262,0.0006381061774244
"68948","Simian mastadenovirus A","Macaca mulatta",1.0171949955163e+39,4.09235787299533,-6.59749247359614e+40,-1.35254670737777,3.24824311391505e+40,-1.0329590968787e-17,3.34996261346668e+40,4.09235787299533,0.0119256137995869,0.000141126979159535,-0.0229550319850915,-1.89961765246771e-05,0.547635012459792,7.92000042719488e-19,0.559560626259379,0.000141126979159535
"69122","Simian virus 12","Chlorocebus aethiops",2.87709558100521e+38,1.82874008466583,-2.12552399061827e+40,-0.597211759595666,1.04845182089233e+40,0.224185124170413,1.07722277670238e+40,2.05292520883624,0.00428119406397895,6.30649565558878e-05,-0.00657978508004931,-5.20458456776396e-06,0.175652590608525,7.73118155200982e-06,0.179933784672504,7.07961381078977e-05
"69123","Simian virus 12","Chlorocebus pygerythrus",0,2.54968392401812,0,-0.665058439946733,1.21971253242592e+40,0.224153228072339,1.21971253242592e+40,2.77383715209046,0,8.79270566770244e-05,0,-6.34001282273644e-06,0.203734544904184,7.73008526997053e-06,0.203734544904184,9.56571419469949e-05
"69223","Sin Nombre orthohantavirus","Chaetodipus hispidus",0,1.60145525829244,0,-0.000123309291666374,9.06434108493688e+39,3.46040516055044e-17,9.06434108493688e+39,1.60145525829244,0,5.52269742471326e-05,0,-4.22895896079467e-09,0.151406118794476,1.24128127107112e-18,0.151406118794476,5.52269742471339e-05
"69371","Sin Nombre orthohantavirus","Reithrodontomys megalotis",0,1.81420819896599,0,-0.000161778254550882,3.37578054642897e+39,1.47378454205824e-17,3.37578054642897e+39,1.81420819896599,0,6.25638643130518e-05,0,-5.55547652325572e-09,0.0563873121771724,1.30002310970384e-18,0.0563873121771724,6.25638643130531e-05
"69387","Sin Nombre orthohantavirus","Sigmodon hispidus",0,1.85050898975938,0,-0.000778964211349376,9.6740714998537e+39,-9.96172821071683e-17,9.6740714998537e+39,1.85050898975938,0,6.38157149831943e-05,0,-2.16088773541401e-08,0.161590743883984,1.5324202926948e-18,0.161590743883984,6.38157149831958e-05
"69514","Sindbis virus","Homo sapiens",0,2595.33282789901,0,-2525.82642685893,9.56538668274887e+39,-2.71277546938834e-18,9.56538668274887e+39,2595.33282789901,0,0.0895013323081818,0,0.0141221150290827,0.159775328270699,1.76521338697792e-18,0.159775328270699,0.0895013323081818
"69745","Small ruminant morbillivirus","Bos taurus",0,251.506056746537,0,-425.381118203848,1.24975575648216e+40,133.800466358835,1.24975575648216e+40,385.306523105372,0,0.00866233557181999,0,-0.00868298604033457,0.208752811436526,0.00462514986906697,0.208752811436526,0.013287485440887
"69969","Small ruminant morbillivirus","Ovis aries",0,112.439568784448,0,-332.667402935404,7.98110559370822e+39,134.034321534294,7.98110559370822e+39,246.473890318742,0,0.00386867152188402,0,-0.00664025293766501,0.13331230701814,0.00463110212008315,0.13331230701814,0.00849977364196716
"69973","Small ruminant morbillivirus","Panthera leo",9.87954973250072e+37,8.50766347006261,-9.04051320230473e+39,-9.08299940658617,4.47112461100893e+39,2.80381424748535,4.56992010833394e+39,11.311477717548,0.00155296473967702,0.000293387810697364,0.000767699635687791,-0.000230528714410649,0.0747806441040476,9.66940759924499e-05,0.0763336088437246,0.000390081886689814
"70041","Southern elephant seal virus","Mirounga leonina",2.26101266195673e+38,1.1752011936438,-1.93316916178806e+40,-3.76268581021577e-05,9.55343982169049e+39,1.21513587842224e-17,9.77954108788616e+39,1.1752011936438,0.00335217789116612,4.05273926452174e-05,-0.013348083764015,-1.29758515043932e-09,0.160000276063656,1.05327107092834e-18,0.163352453954822,4.05273926452184e-05
"70220","Suid alphaherpesvirus 1","Bos taurus",6.21931975298113e+38,374.456275149142,-4.51419551971876e+40,-2316.46746707753,2.22620098456972e+40,1018.28687541211,2.28839418209953e+40,1392.74315056125,0.00802523379630549,0.0122298406849852,-0.0172326166558747,-0.0321667483838768,0.374216429593133,0.0357995936127484,0.382241663389439,0.0480294342977337
"70231","Suid alphaherpesvirus 1","Canis lupus familiaris",0,134.784357992965,0,-1018.31765928012,1.15764538075046e+40,466.328680902164,1.15764538075046e+40,601.113038895129,0,0.00450986098218353,0,-0.0136564478400301,0.193367165243872,0.0162198185681987,0.193367165243872,0.0207296795503823
"70293","Suid alphaherpesvirus 1","Felis catus",9.36765079280372e+38,143.674762725198,-5.88750762069954e+40,-1128.37138019377,2.89722594457955e+40,513.482264688803,2.99090245250759e+40,657.157027414001,0.0116464953177092,0.00478269114153649,-0.026864620412212,-0.0146997892185574,0.4879385575656,0.0178796929877664,0.499585052883309,0.0226623841293029
"70319","Suid alphaherpesvirus 1","Homo sapiens",6.86980194503366e+38,2903.66570720889,-4.83157408969955e+40,-7029.15033633512,2.38166021639825e+40,2052.18200338863,2.45035823584858e+40,4955.84771059752,0.00877128125992099,0.0934223132894669,-0.0194726637159448,-0.0252923158218246,0.400524029529344,0.0774825386997863,0.409295310789265,0.170904851989253
"70444","Suid alphaherpesvirus 1","Ovis aries",0,207.773966236452,0,-1636.5920297174,1.46139879833589e+40,748.756094351102,1.46139879833589e+40,956.530060587554,0,0.00680335289984099,0,-0.0217542061186191,0.24410458299572,0.0261830578969261,0.24410458299572,0.0329864107967671
"70503","Suid alphaherpesvirus 1","Puma concolor",4.52471621992111e+38,84.5263840662404,-3.5599955077923e+40,-108.52706534139,1.75751536424759e+40,16.9844141281181,1.8027625264468e+40,101.510798194359,0.00608157834901152,0.00291444319213357,-0.0108273883916041,-0.00162422296778564,0.295042656363451,0.000586206737770368,0.301124234712462,0.00350064992990394
"70544","Suid alphaherpesvirus 1","Sus scrofa",6.91885389774948e+38,293.646789494722,-4.85359221751052e+40,-2141.20654928847,2.39242582250987e+40,958.331176482307,2.46161436148737e+40,1251.97796597703,0.00882904936442547,0.00950507876334301,-0.019711839563243,-0.0276227383387964,0.402346427097845,0.0336699987338048,0.41117547646227,0.0431750774971478
"71406","Tacaribe mammarenavirus","Platyrrhinus helleri",6.23382712975067e+38,1.1752011936438,-4.59513421600866e+40,-3.76268872059882e-05,2.26660101418415e+40,-2.24145246634222e-16,2.32893928548166e+40,1.1752011936438,0.00796248445529141,4.05273926452175e-05,-0.0173367025624458,-1.29758204181485e-09,0.381051625691926,1.04345720443925e-18,0.389014110147217,4.05273926452186e-05
"71498","Tai Forest ebolavirus","Homo sapiens",8.68731194214832e+38,2621.81029343918,-5.99998111111115e+40,-2744.81024581764,2.95685500549892e+40,99.5310501587903,3.0437281249204e+40,2721.34134359797,0.0103354910567255,0.0902620177642927,-0.024196519042988,0.0135475692976335,0.49807329204347,0.00358478034156977,0.508408783100196,0.0938467981058625
"71517","Tai Forest ebolavirus","Pan troglodytes",0,36.0653753016625,0,-229.533535923692,1.35428384975133e+40,101.543722487959,1.35428384975133e+40,137.609097789621,0,0.00123363435060777,0,-0.000638201691889329,0.226212649673607,0.00351188324062474,0.226212649673607,0.00474551759123251
"71715","Tamana bat virus","Molossus rufus",8.06442586781774e+38,1.36829887200859,-5.67820204002829e+40,-6.43884850433096e-05,2.79905548395444e+40,-1.67214790172224e-16,2.87969974263262e+40,1.36829887200859,0.00972355874050318,4.71864612985647e-05,-0.0209101089960626,-2.22046914188923e-09,0.471286762075875,1.05262510564212e-18,0.481010320816379,4.71864612985658e-05
"71716","Tamana bat virus","Mormoops megalophylla",0,1.3682988720086,0,-6.43884122837335e-05,2.2780482404451e+40,-3.31319300245633e-17,2.2780482404451e+40,1.3682988720086,0,4.7186461298565e-05,0,-2.22046869780002e-09,0.380513530195317,1.04114636306068e-18,0.380513530195317,4.71864612985661e-05
"72172","Teschovirus A","Sus scrofa",0,176.977309096654,0,-148.386277750222,1.05151975871045e+40,4.37459933990789e-30,1.05151975871045e+40,176.977309096654,0,0.00610314977030907,0,-0.00280486304134575,0.175640483969234,8.83330641212602e-19,0.175640483969234,0.00610314977030907
"72186","Thailand orthohantavirus","Bandicota savilei",4.1465280349447e+38,22.4012222838948,-2.91358183358585e+40,-20.6731447485363,1.43617206773051e+40,-3.95559749363989e-16,1.47763734807995e+40,22.4012222838948,0.00592672603702335,0.000772517196325593,-0.00254889704791594,-1.84650212924353e-05,0.240890261278614,2.05392944616691e-18,0.246816987315638,0.000772517196325595
"72190","Thailand orthohantavirus","Homo sapiens",8.77781842519726e+38,2616.38734004454,-6.05300711035106e+40,-2545.86053990536,2.98291932366574e+40,1.2595514087033e-17,3.07069750791771e+40,2616.38734004454,0.0104096783560356,0.0902274075413338,-0.0237988756027079,0.0141065952678012,0.502503932582877,8.64155636652224e-19,0.512913610938912,0.0902274075413338
"72323","Thiafora orthonairovirus","Ovis aries",0,104.292724868463,0,-85.3421697045851,5.08160470558014e+39,3.18528548527512e-17,5.08160470558014e+39,104.292724868463,0,0.00359658604300648,0,-0.00165935833134467,0.0848805267266697,2.09255724314697e-18,0.0848805267266697,0.00359658604300648
"72602","Thottopalayam thottimvirus","Suncus murinus",0,1.1752011936438,0,-3.76268872059882e-05,3.73789821152403e+39,8.89037311108641e-17,3.73789821152403e+39,1.1752011936438,0,4.05273926452173e-05,0,-1.29758204181485e-09,0.0624359405005343,1.0568453142042e-18,0.0624359405005343,4.05273926452184e-05
"72743","Tick-borne encephalitis virus","Apodemus flavicollis",0,53.8512147612539,0,-123.330993617637,9.63526095753544e+39,36.4150504888179,9.63526095753544e+39,90.2662652500717,0,0.00185546551213844,0,-0.000992439325256278,0.160942472429318,0.00125741115459154,0.160942472429318,0.00311287666672998
"72776","Tick-borne encephalitis virus","Capra hircus",0,81.0440556750161,0,-544.267690081382,1.16846917988726e+40,242.183729824433,1.16846917988726e+40,323.227785499449,0,0.00275614462784241,0,-0.00712576307729718,0.195175117308516,0.00839052493616989,0.195175117308516,0.0111466695640123
"72842","Tick-borne encephalitis virus","Homo sapiens",0,2780.18364558975,0,-5133.2631387119,1.08907818753883e+40,1188.63734214983,1.08907818753883e+40,3968.82098773958,0,0.0929261237410574,0,-0.00757782462738499,0.181914051880722,0.0439406250153716,0.181914051880722,0.136866748756429
"72901","Tick-borne encephalitis virus","Microtus oeconomus",1.41080277098503e+38,53.678637058028,-1.13304231598483e+40,-156.600350869892,5.5950215548595e+39,53.7966111531909,5.73610183195801e+39,107.475248211219,0.00220663125022515,0.00184834287797187,-0.00239354065506348,-0.00159946615641982,0.0936062808245299,0.00185799405178662,0.095812912074755,0.00370633692975849
"72946","Tick-borne encephalitis virus","Ovis aries",0,168.386944418129,0,-1301.9663390308,6.49528518433916e+39,582.749842544911,6.49528518433916e+39,751.136786963039,0,0.00556517434282217,0,-0.0149874569829653,0.108493922614884,0.0203381481352053,0.108493922614884,0.0259033224780274
"73014","Tick-borne encephalitis virus","Sus scrofa",0,248.812068509169,0,-1693.71213043507,1.09408104823489e+40,738.037886995271,1.09408104823489e+40,986.84995550444,0,0.00817147789997179,0,-0.018672084046774,0.182749704151265,0.0258605294235044,0.182749704151265,0.0340320073234762
"73084","Timboteua orthobunyavirus","Mus musculus",5.33200243544608e+38,69.0256486017438,-3.46836426114086e+40,-55.1861357558082,1.70767001002288e+40,-7.6180498528361e-32,1.76099003437734e+40,69.0256486017438,0.00752054248744877,0.00238038352803236,-0.0152465366657282,-0.00097970394718061,0.286626228736663,1.75349521600913e-18,0.294146771224112,0.00238038352803236
"73303","Torque teno midi virus 3","Homo sapiens",0,2595.33282789901,0,-2525.82642685891,1.81328829364022e+40,-2.79218026941161e-18,1.81328829364022e+40,2595.33282789901,0,0.0895013323081818,0,0.0141221150290818,0.302882405045149,1.56613424891798e-18,0.302882405045149,0.0895013323081818
"73558","Torque teno sus virus 1a","Sus scrofa",0,176.977309096654,0,-148.386277750236,2.65895676581648e+40,1.92290528611938e-30,2.65895676581648e+40,176.977309096654,0,0.00610314977030907,0,-0.00280486304134264,0.444138542649942,1.30815220293047e-18,0.444138542649942,0.00610314977030907
"73637","Torque teno sus virus 1b","Sus scrofa",0,176.977309096654,0,-148.386277750265,1.85566190101837e+40,-1.36397501385497e-17,1.85566190101837e+40,176.977309096654,0,0.00610314977030907,0,-0.00280486304134664,0.309960275761101,9.72286617055867e-19,0.309960275761101,0.00610314977030907
"73729","Torque teno tupaia virus","Tupaia belangeri",2.89487273668342e+38,1.1752011936438,-2.15825662471086e+40,-3.76268581021577e-05,1.06473033302335e+40,-1.2346127688514e-17,1.09367906039019e+40,1.1752011936438,0.00429411558864132,4.05273926452174e-05,-0.00642003290737136,-1.29758337408248e-09,0.178388442568448,1.04965846477584e-18,0.182682558157089,4.05273926452184e-05
"74696","Trubanaman virus","Capra hircus",0,26.1774442509189,0,-22.1036177447968,8.22472438640242e+39,5.64943790530635,8.22472438640242e+39,31.8268821562252,0,0.000902722309650111,0,-0.000505522862356944,0.137381590766577,0.000194843415091109,0.137381590766577,0.00109756572474122
"74750","Trubanaman virus","Macropus fuliginosus",0,2.3432887447759,0,-0.189872325383476,2.76046759300484e+39,3.32237148281135e-16,2.76046759300484e+39,2.3432887447759,0,8.08094678207382e-05,0,-5.19569865264913e-06,0.0461094392188468,9.0951738181234e-19,0.0461094392188468,8.08094678207391e-05
"74864","Trubanaman virus","Vulpes vulpes",2.25449617507124e+38,5.65047034379244,-1.13181823415841e+40,-7.40229865969741,5.54675082980160e+39,5.65922464023135,5.77220044730872e+39,11.3096949840238,0.00361835888089705,0.000194854873908438,-0.00366250581630823,-0.000198433978243706,0.092797526007093,0.000195165534336744,0.09641588488799,0.000390020408245182
"74910","Tula orthohantavirus","Homo sapiens",6.49999261445316e+38,2595.33282789901,-4.55778772442772e+40,-2525.82642685888,2.24659960005342e+40,2.00375541036089e-18,2.31159952619795e+40,2595.33282789901,0.00845474450825362,0.0895013323081818,-0.019105575351162,0.0141221150290813,0.377663020908138,9.2380833909599e-19,0.386117765416392,0.0895013323081818
