"","virus","host","importance_trefle","importance_clover","f_norm_G_trefle","f_norm_G_clover","G_pq_trefle","G_pq_clover","importance_trefle_nrmlz","importance_clover_nrmlz","f_norm_G_trefle_nrmlz","f_norm_G_clover_nrmlz","G_pq_trefle_nrmlz","G_pq_clover_nrmlz","z_score_G_trefle","z_score_G_clover","z_score_I_trefle","z_score_I_clover"
"76047","Vaccinia virus","Mus musculus",2.18780346184361e+62,10048453.3042324,-1.18531646497099e+68,-172090399.571766,3.07380858655985e+64,91196414.8087995,-2.34046993553361e-08,0.00671428999103548,-0.0171921463654314,-0.00323626731085014,0.000263223161956528,0.0649234447595763,-0.702079399287896,7.24870613626441,-0.691566639301434,81.5168406767041
"76075","Vaccinia virus","Oligoryzomys flavescens",1.70951166387705e+62,2035755.83425182,-3.4272528492148e+67,-2896722.13033676,8.2633531918323e+64,2468906.71279864,-4.23015727340267e-08,0.00144922923622265,0.00128942858827941,5.7303154079591e-05,0.000707625700906771,0.00175763410130749,-0.694579139226344,-0.0435681071567806,-0.659035618514651,58.2076255774477
"76076","Vaccinia virus","Oligoryzomys nigripes",2.15705318175945e+62,2087916.25582557,-6.1282189790098e+67,-13854886.0387878,5.90065491514801e+64,7980921.41018527,-5.01611995497222e-08,0.00148387125139705,-0.00482433140413718,-0.00032555997374395,0.000505297906698181,0.00568168070412662,-0.697993861108513,0.409449493243103,-0.680274219695585,57.3650889522928
"76079","Vaccinia virus","Oryctolagus cuniculus",2.09577744506531e+63,4756767.49922106,-1.27236411900823e+68,-102646412.171608,2.73553003581459e+65,53759305.0459512,-1.64857123596904e-07,0.003227247495172,-0.0190051024029572,-0.00129623650474109,0.00234254946388851,0.0382716719597101,-0.666986242407753,4.17185119995345,-0.656433036703257,60.9535353982461
"76165","Vaccinia virus","Sapajus apella",6.19188416014733e+62,2736001.90005099,-9.40651267281891e+67,-51784214.3172607,1.06544260696602e+65,27294227.425543,7.56642468574846e-08,0.00190987481448322,-0.0121402102087416,-0.00267014766213514,0.000912383331594099,0.0194309751127034,-0.691123408565197,1.99675795071406,-0.678804813322012,54.5905257279883
"76175","Vaccinia virus","Sooretamys angouya",9.52284407272546e+59,2046497.21836879,-4.67282007948919e+67,-4789720.17438126,3.41716197805211e+62,3421798.33106714,-2.71254877163535e-10,0.00145667808321946,-0.00140444215313096,0.000454348444206332,2.92625957489167e-06,0.00243600513672839,-0.706472476036941,0.0347474812529939,-0.682260705294254,58.0303779781286
"76183","Vaccinia virus","Sus scrofa",1.31891155056791e+63,37244728.5827043,-1.29985749877989e+68,-348990565.897728,1.04947647274807e+65,193436665.990663,4.23497280761234e-06,0.0246758984259231,-0.02025148405707,0.00888051828212966,0.00089871085910688,0.137709083468374,-0.691354161295775,15.6515562369089,-0.673219252893324,153.854247919157
"76256","Venezuelan equine encephalitis virus","Artibeus jamaicensis",3.69217196142342e+64,10989937.5875456,-6.85803839118027e+67,-144285291.113987,8.56546461625587e+66,77807895.4068346,8.61639416233073e-06,0.00756597748954652,-0.00652636001066753,-0.0175841769938696,0.0733496773278575,0.0553920525263576,0.531413583258563,6.14833988810091,0.544537150581982,95.0382778952667
"76257","Venezuelan equine encephalitis virus","Artibeus lituratus",3.61749122036069e+64,10780267.5172463,-6.71034884406529e+67,-131932006.178154,8.56546461625587e+66,71515536.871976,8.65753761904176e-06,0.00746229094609181,-0.00603033755612614,-0.0167766056286993,0.0733496773278575,0.0509124730099716,0.531413583258563,5.63118793535505,0.545840380988887,97.385465408906
"76271","Venezuelan equine encephalitis virus","Bos taurus",2.13614920998852e+65,92953076.5279613,-1.22580669552227e+68,-1009900983.65952,2.84222113343593e+67,552609429.151456,1.51637355795819e-05,0.0403064639790463,-0.0175124169465164,0.473860151677838,0.243391353968457,0.393406997658353,3.40123696257462,45.1709955397909,3.3373447167604,155.111715663071
"76282","Venezuelan equine encephalitis virus","Caluromys derbianus",1.43202966455494e+64,9198287.63961593,-4.04082897326377e+67,-26074052.3267212,5.73907994758432e+66,17666414.055656,7.777162713829e-08,0.00654212565314754,-0.00067895737180379,-0.00230327553545173,0.0491461562417961,0.0125768590733187,0.122926487348785,1.20547397391479,0.117779450243937,121.77044399761
"76285","Venezuelan equine encephalitis virus","Canis latrans",2.19923511372778e+65,12899454.2467702,-7.18273722520324e+67,-216323675.471821,5.03792660834591e+67,114841126.466681,-1.11558249101251e-05,0.00859921570827848,-0.0069758415589547,-0.0280285177023138,0.43141885195847,0.0817563009019482,6.57461022227584,9.19200112466118,6.35241942203376,86.4653892108177
"76287","Venezuelan equine encephalitis virus","Canis lupus familiaris",2.76867976892871e+65,26240739.0681204,-1.37821552326129e+68,-465201899.697868,3.30774800200496e+67,246161258.854048,-4.62733788786363e-07,0.015751410705409,-0.0209376828285883,-0.0415730097786309,0.283256378373768,0.175244135689602,4.074046013365,19.9848481187966,3.95630027052275,92.1401357692823
"76289","Venezuelan equine encephalitis virus","Capra hircus",1.00042769069938e+65,45669670.2610323,-9.55192161734668e+67,-680606881.635227,1.69129353240614e+67,363623457.44657,1.34731741325833e-05,0.0258431448864127,-0.0116309592986283,-0.0330137050344597,0.144832581099272,0.258866398446846,1.73784316286214,29.6387489636744,1.7240430106365,112.298864845765
"76292","Venezuelan equine encephalitis virus","Carollia brevicauda",6.05751126489272e+64,9187579.33170326,-4.55447127079109e+67,-16913471.0178757,2.16483584080864e+67,13077344.1900861,-1.33810862112949e-06,0.00653899065879949,-0.00149952531890563,-0.00223317539078138,0.185384001341547,0.00930986415318049,2.42223663730265,0.828310716430446,2.33448728187704,122.801573697596
"76293","Venezuelan equine encephalitis virus","Carollia perspicillata",6.02465182043254e+64,10849012.1364635,-6.19446255028128e+67,-137437475.374786,1.56381669409618e+67,74308234.6361558,7.73495039155248e-06,0.0074931238557908,-0.00489181975868291,-0.0177290971195561,0.133916203090933,0.0529006165066546,1.55360552509761,5.8607122217055,1.53949925935085,96.2345614621947
"76294","Venezuelan equine encephalitis virus","Carollia subrufa",2.34893346244737e+64,9138095.77136698,-2.40012988208776e+67,-9111214.73588562,1.53326609926533e+67,9138095.77136698,3.72010617147311e-06,0.00650548223045735,0.0027234201326678,-0.000793839640287786,0.131300027117519,0.00650548223045735,1.50945186158854,0.504554528539064,1.4500972826835,123.719770078456
"76308","Venezuelan equine encephalitis virus","Coendou mexicanus",5.87366974644196e+62,9138095.77136698,-2.34424621234141e+67,-9111214.73588943,4.02967970875276e+65,9138095.77136698,-4.23916649912488e-08,0.00650548223045735,0.00282497068852194,-0.000793839640282457,0.00345078427865635,0.00650548223045735,-0.648282367898712,0.504554528539064,-0.597640039917075,123.719770078456
"76315","Venezuelan equine encephalitis virus","Cuniculus paca",4.93762409440005e+59,9138095.77136698,-2.40012988204086e+67,-9111214.73588943,3.20885231107714e+62,9138095.77136698,9.64877121881304e-11,0.00650548223045735,0.0027234201326678,-0.000793839640282457,2.74787524267588e-06,0.00650548223045735,-0.70647548666079,0.504554528539064,-0.653299312634564,123.719770078456
"76324","Venezuelan equine encephalitis virus","Dasypus novemcinctus",8.02490181201627e+64,9475277.35617187,-5.8802520337331e+67,-56296108.9138641,2.20529557422338e+67,32952336.6579814,6.8905273475639e-06,0.00670949372842986,-0.00463218202975213,-0.00608437554199526,0.188848738543437,0.0234590275637348,2.48071161838736,2.4617826663584,2.4357859787257,115.146807758446
"76327","Venezuelan equine encephalitis virus","Dermanura phaeotis",5.37602679808607e+64,9998990.73374105,-5.13325658207334e+67,-101743622.989155,1.71089440875566e+67,55983326.9948371,-1.53557108770186e-06,0.00699417516847416,-0.00296344240595658,-0.0127380884703072,0.146511086609472,0.0398549706721136,1.76617159651822,4.35463755699976,1.70094894996258,103.798539332886
"76330","Venezuelan equine encephalitis virus","Desmodus rotundus",1.19015303375509e+65,10086659.7593209,-5.95348167967735e+67,-101611990.425865,3.27165550343927e+67,55965240.1920951,-2.8807858973301e-06,0.00705723568611263,-0.00460911035148115,-0.0128187443410983,0.28016562586663,0.039842094535029,4.02188283796058,4.35315105153362,3.89087343885699,103.840410522993
"76331","Venezuelan equine encephalitis virus","Didelphis marsupialis",6.01712684756888e+64,9827100.81696059,-7.76076514202516e+67,-74839297.4717484,1.27223086725571e+67,42424798.4753047,-1.08428847152287e-06,0.00692754583295439,-0.00823314790193308,-0.00681094372317936,0.108946481925387,0.0302025476113545,1.13218713525579,3.24029871864648,1.09213785993878,110.183134774318
"76332","Venezuelan equine encephalitis virus","Didelphis virginiana",9.2701857567207e+64,10082855.3740875,-7.9350704712603e+67,-107046109.020023,1.88343535224441e+67,58668771.7989224,1.21090694121806e-05,0.00703555153538341,-0.00823789233444927,-0.0113868340802199,0.161286493546213,0.041766759943199,2.01553874640578,4.57534701224302,1.99836532154718,102.658275200401
"76336","Venezuelan equine encephalitis virus","Dipodomys microps",7.83101532345435e+63,9138095.77136698,-2.40012988204117e+67,-9111214.73589325,4.94821705472222e+66,9138095.77136698,3.34845675181022e-06,0.00650548223045735,0.00272342013272464,-0.000793839640286009,0.0423736645439239,0.00650548223045735,0.00862595000547768,0.504554528539064,0.047914190750874,123.719770078456
"76348","Venezuelan equine encephalitis virus","Equus asinus",5.01098201130469e+64,13080367.4319703,-8.52828741491401e+67,-219412682.120399,9.3739945009834e+66,116423923.68868,1.16859431871646e-05,0.00866023358083254,-0.0100840915955303,-0.0175346485956229,0.0802734589102532,0.0828831066894727,0.648267466677005,9.32208695330917,0.660753090923928,86.7896438692376
"76349","Venezuelan equine encephalitis virus","Equus caballus",1.28785544553473e+65,46841046.8858698,-1.14579406285661e+68,-682434999.211319,1.82217707126511e+67,365338310.948078,1.58310593586786e-05,0.026794637940271,-0.0164262626060747,-0.0430697482611908,0.156040689208918,0.260087216138083,1.92700438102012,29.7796881412601,1.90494855040402,114.160482135522
"76360","Venezuelan equine encephalitis virus","Geomys bursarius",8.44544434917556e+63,9138095.77136698,-2.40012988204117e+67,-9111214.73588562,5.60247814684777e+66,9138095.77136698,1.80563744608953e-07,0.00650548223045735,0.00272342013258253,-0.000793839640287786,0.0479763775484823,0.00650548223045735,0.10318392594254,0.504554528539064,0.102935548696073,123.719770078456
"76364","Venezuelan equine encephalitis virus","Glossophaga commissarisi",2.23884694591047e+64,9138095.77136698,-2.40012988204117e+67,-9111214.73588562,1.49419172228428e+67,9138095.77136698,-6.8218288418187e-07,0.00650548223045735,0.00272342013269622,-0.000793839640287786,0.12795392381577,0.00650548223045735,1.45297908576863,0.504554528539064,1.35151617118784,123.719770078456
"76365","Venezuelan equine encephalitis virus","Glossophaga soricina",8.42089369387058e+64,10438847.3814225,-5.89599363752979e+67,-123735038.106781,2.31921794225109e+67,67227995.4266705,3.74295293495419e-06,0.00724430959001675,-0.00465446150749926,-0.0153012835188395,0.198604390232664,0.0478601385430708,2.64535947326226,5.2788064843244,2.58167925967867,98.817999490363
"76369","Venezuelan equine encephalitis virus","Handleyomys alfaroi",8.44544434917931e+63,9138095.77136698,-2.40012988204209e+67,-9111214.73589325,5.60247814684777e+66,9138095.77136698,1.80563744595075e-07,0.00650548223045735,0.0027234201326678,-0.000793839640286009,0.0479763775484823,0.00650548223045735,0.10318392594254,0.504554528539064,0.10293554869623,123.719770078456
"76373","Venezuelan equine encephalitis virus","Heteromys anomalus",1.85217976217534e+64,9218242.90880474,-5.379840308653e+67,-15446016.426609,5.60247814684777e+66,12355788.7716829,8.06753043675057e-08,0.00656125004233855,-0.00307827335345223,-0.00187567196836014,0.0479763775484823,0.00879618317738897,0.10318392594254,0.769008025464196,0.0970273537281281,122.712736953185
"76374","Venezuelan equine encephalitis virus","Heteromys salvini",8.44544434917556e+63,9138095.77136698,-2.40012988204086e+67,-9111214.73588562,5.60247814684777e+66,9138095.77136698,1.80563744574258e-07,0.00650548223045735,0.00272342013272464,-0.000793839640287786,0.0479763775484823,0.00650548223045735,0.10318392594254,0.504554528539064,0.102935548696108,123.719770078456
"76381","Venezuelan equine encephalitis virus","Hoplomys gymnurus",8.44544434917706e+63,9138095.77136698,-2.40012988204178e+67,-9111214.73589325,5.60247814684777e+66,9138095.77136698,1.80563744574258e-07,0.00650548223045735,0.00272342013269622,-0.000793839640286009,0.0479763775484823,0.00650548223045735,0.10318392594254,0.504554528539064,0.102935548696156,123.719770078456
"76382","Venezuelan equine encephalitis virus","Hylaeamys laticeps",1.93471466386438e+64,9242958.80700305,-5.62536880367194e+67,-17995935.1661568,5.60247814684777e+66,13646348.5616284,2.84915852230561e-08,0.00657804548505868,-0.00355306798263655,-0.0022825551750234,0.0479763775484823,0.00971494283923672,0.10318392594254,0.875075648885248,0.0964426468936624,122.314069358393
"76394","Venezuelan equine encephalitis virus","Lepus californicus",7.74576195934923e+64,10621695.43869,-7.95765448031869e+67,-131692084.50351,1.59301386016987e+67,71282669.2375625,8.10938979634024e-07,0.00733543986271223,-0.00890458391080529,-0.0114296705038655,0.136416479265477,0.0507466927100461,1.59580312725146,5.61204917344231,1.54929285803429,97.3805133521646
"76420","Venezuelan equine encephalitis virus","Marmosa robinsoni",3.43984590702369e+64,9138095.77136698,-2.40012988204117e+67,-9111214.73589325,2.29109868846685e+67,9138095.77136698,-4.50802975809905e-07,0.00650548223045735,0.00272342013269622,-0.000793839640286009,0.196196420222654,0.00650548223045735,2.60471973853403,0.504554528539064,2.42699585988968,123.719770078456
"76429","Venezuelan equine encephalitis virus","Melanomys caliginosus",8.4454443493357e+63,9138095.77136698,-2.40012988208776e+67,-9111214.73589325,5.60247814684777e+66,9138095.77136698,1.80563744574258e-07,0.00650548223045735,0.0027234201326678,-0.000793839640286009,0.0479763775484823,0.00650548223045735,0.10318392594254,0.504554528539064,0.102935548696109,123.719770078456
"76450","Venezuelan equine encephalitis virus","Mus musculus",2.05808485948348e+64,20652823.9303382,-1.08395822654392e+68,-365813364.034409,2.86198226116075e+66,193638739.705548,1.46073993749149e-05,0.0129220183998056,-0.014405463512162,-0.0355830316483328,0.0245083582478163,0.137852941334862,-0.292889976561025,15.6681641297479,-0.257863359563074,88.5848662950171
"76459","Venezuelan equine encephalitis virus","Myotis nigricans",3.23752927181021e+64,9402903.81705664,-4.86015070549796e+67,-57025932.9074783,1.08377072553918e+67,33278119.4987128,-2.476341278701e-07,0.00665873234001681,-0.00211135143254637,-0.00787874352306162,0.0928078470662408,0.0236909549296097,0.859812547189855,2.48855787812074,0.829330231168373,115.377713949385
"76471","Venezuelan equine encephalitis virus","Nectomys squamipes",2.91884182085482e+64,9360995.96737387,-7.10863563583536e+67,-26995932.4946251,6.69901547561957e+66,18216006.5626395,4.93697636876067e-07,0.00665750692968212,-0.00652094098356315,-0.00253832979168322,0.0573664880499859,0.0129681183003643,0.261662477695082,1.25064349765162,0.250758166295439,120.625456939232
"76488","Venezuelan equine encephalitis virus","Odocoileus virginianus",1.27082325062879e+65,18140542.497333,-7.81440181319023e+67,-340880358.448574,2.67243301274601e+67,179701039.358498,-4.637150715886e-06,0.0113403659949118,-0.00784198769582645,-0.0296531392930071,0.22885168283016,0.127930582868749,3.15584836735131,14.5226621830084,3.0536922450908,84.6205483116201
"76502","Venezuelan equine encephalitis virus","Oryzomys palustris",1.82669601275983e+64,9447042.35353981,-6.51262750897919e+67,-51443254.7009926,4.59881334242296e+66,30498882.5157967,-7.04845743770832e-07,0.00669645905964989,-0.00514160727519197,-0.00614128901284694,0.0393815735479881,0.0217123942689475,-0.0418720976662514,2.26013989702569,-0.0480061997404324,116.335248600634
"76507","Venezuelan equine encephalitis virus","Ovis aries",7.99538234607343e+64,52336716.8528668,-9.16907732781145e+67,-737234255.994534,1.42885918645111e+67,395354155.420308,6.03241719757119e-07,0.0293916696965452,-0.0109624444409349,-0.0324526435166668,0.122359223893388,0.281455731825794,1.3585563480333,32.2466093276701,1.31820401672576,119.03255174793
"76519","Venezuelan equine encephalitis virus","Pecari tajacu",5.1859041165249e+64,10043165.9695944,-5.97156163819769e+67,-105474039.968643,1.4217341740109e+67,57874588.9972453,5.17359618526503e-06,0.00701679931516591,-0.0121069379806613,-0.013631319494614,0.121749079100478,0.0412013749622018,1.34825882670762,4.51007527280713,1.29927939657348,103.013036101393
"76528","Venezuelan equine encephalitis virus","Peromyscus gossypinus",1.67008156606583e+63,9500787.68949971,-6.11091152223014e+67,-60024976.9297523,4.45505404458447e+65,34826049.9367672,1.92577970302248e-08,0.00672209225267197,-0.00483916125708106,-0.00636094269212961,0.00381505021955572,0.0247929387794945,-0.642134587342001,2.61577809996916,-0.628537274728318,114.352070707116
"76530","Venezuelan equine encephalitis virus","Peromyscus maniculatus",4.56631746883137e+63,10046157.0369767,-8.86877755930899e+67,-92237476.7432098,8.411528068314e+65,51237312.7041649,1.42159815441981e-07,0.0070486564271495,-0.0104094124794756,-0.0102175947885552,0.00720314539008327,0.0364762457817258,-0.584953107343548,3.96457546111252,-0.579819717085493,106.148997160395
